category|top_keys
焦點|[('陳時中', 113), ('柯文哲', 83), ('蔡英文', 81), ('汪小菲', 64), ('張善政', 63), ('馬可仕', 62), ('拜登', 53), ('蒲亭', 49), ('伊美黛', 48), ('葛斯齊', 41), ('黃珊珊', 38), ('于北辰', 34), ('王婉諭', 32), ('蔣萬安', 31), ('朱立倫', 31), ('林佳龍', 31), ('林智堅', 29), ('習近平', 28), ('鄭文燦', 25), ('侯友宜', 24), ('卡蜜兒', 24), ('羅智強', 23), ('沈慧虹', 23), ('蘇紫雲', 23), ('鄒幸彤', 23), ('金正恩', 22), ('蘇貞昌', 22), ('柯拉蓉', 22), ('孫唯容', 21), ('澤倫斯基', 21), ('陳苾暐', 21), ('戴普', 21), ('郭彥均', 20), ('邱志偉', 19), ('馬克宏', 18), ('馬英九', 18), ('高嘉瑜', 17), ('黃亭偉', 17), ('奈特', 17), ('艾班尼斯', 16), ('艾爾段', 16), ('岸田文雄', 15), ('顏若芳', 14), ('羅一鈞', 14), ('安珀', 14), ('陳偉華', 13), ('余天', 13), ('莊人祥', 13), ('易俊宏', 12), ('鄭運鵬', 12), ('艾奎諾', 12), ('艾奎諾二世', 12), ('莫里森', 11), ('邱奕勝', 11), ('陳有忠', 11), ('何博文', 10), ('張麗善', 10), ('張穎穎', 10), ('吳佩芸', 10), ('陳其邁', 9), ('林義傑', 9), ('徐巧芯', 9), ('布希', 9), ('賴心雅', 9), ('谷愛凌', 8), ('尹錫悅', 8), ('陳日君', 8), ('張惇涵', 8), ('江啟臣', 8), ('陳亮達', 8), ('詹長權', 7), ('陳柏惟', 7), ('陳吉仲', 7), ('翁茂鍾', 7), ('蕭茲', 7), ('達志', 7), ('川普', 7), ('林家興', 7), ('林英煌', 7), ('達克沃絲', 7), ('厄羅爾', 7), ('王毅', 7), ('波特王', 7), ('鄧美慧', 6), ('林靜儀', 6), ('林鶴明', 6), ('魯明哲', 6), ('萬美玲', 6), ('金斯', 6), ('朱士廷', 6), ('賴品妤', 6), ('哈莉瑪', 6), ('蔡清祥', 6), ('吳訓孝', 6), ('尼諾', 6), ('黃世杰', 6), ('劉和然', 6), ('希哈布', 6), ('黃家琦', 6), ('徐志榮', 6), ('連千毅', 6), ('蓋戴', 6), ('黃英賢', 6), ('徐永明', 6), ('伊隆．馬斯克', 6), ('林莞茜', 6), ('林飛帆', 6), ('阿瑞唐多', 6), ('許家睿', 6), ('李兆立', 5), ('黃德清', 5), ('楊植斗', 5), ('侯佩岑', 5), ('林奏延', 5), ('埃皮舍瓦', 5), ('阮清龍', 5), ('朱玉英', 5), ('趙立堅', 5), ('徐和建', 5), ('廖嬋娥', 5), ('盧秀燕', 5), ('阿爾登', 5), ('莫迪', 5), ('安倍', 5), ('布朗', 5), ('張維倩', 5), ('亮達', 5), ('李家超', 5), ('薩勒', 5), ('馬拉普', 5), ('路易', 5), ('吳宗憲', 5), ('強尼', 5), ('楊金龍', 5), ('郭台銘', 4), ('陸振翮', 4), ('田文雄', 4), ('米納', 4), ('鄭小康', 4), ('柯建銘', 4), ('錢震宇', 4), ('吳釗燮', 4), ('文在寅', 4), ('江雅綺', 4), ('陳學聖', 4), ('李敏勇', 4), ('呂紹嘉', 4), ('岸田', 4), ('李杰', 4), ('周鳴晨', 4), ('林盈君', 4), ('阿克萊', 4), ('比比洛夫', 4), ('邱議瑩', 4), ('吳德榮', 4), ('芮斯莫格', 4), ('吐瓦魯', 4), ('鍾男', 4), ('孫文', 4), ('歐巴馬', 4), ('蘇治芬', 4), ('呂玉玲', 4), ('陳水扁', 4), ('張蘭', 4), ('龔明鑫', 4), ('劉政鴻', 4), ('蒙娜麗莎', 4), ('李建葦', 4), ('鄧振中', 4), ('畢昂奇', 4), ('侯漢廷', 4), ('林俊憲', 4), ('卡蜜拉', 4), ('鍾文雄', 4), ('婁俊碩', 3), ('許家蓓', 3), ('雪蔓', 3), ('鄭仲嵐', 3), ('林右昌', 3), ('莊伯仲', 3), ('李永得', 3), ('邁南德', 3), ('李光章', 3), ('拉莫斯', 3), ('王清霜', 3), ('黃天牧', 3), ('陳建仁', 3), ('劉宇其', 3), ('烏克蘭', 3), ('王婉', 3), ('馬立波', 3), ('莎琪', 3), ('圖爾桑尼', 3), ('賀錦麗', 3), ('戚振宏', 3), ('葛蘭', 3), ('李新穎', 3), ('吳秀梅', 3), ('戴琪', 3), ('蕭依古', 3)]
要聞|[('柯文哲', 216), ('侯友宜', 150), ('陳時中', 126), ('蔡英文', 119), ('朱立倫', 117), ('張善政', 107), ('蘇貞昌', 100), ('羅智強', 91), ('黃珊珊', 83), ('蔣萬安', 75), ('盧秀燕', 64), ('馬英九', 51), ('林佳龍', 49), ('余天', 39), ('張國華', 29), ('何博文', 28), ('林鶴明', 27), ('高嘉瑜', 26), ('達克沃絲', 25), ('吳釗燮', 25), ('李鴻鈞', 23), ('顏若芳', 23), ('恩恩', 21), ('王國材', 20), ('潘文忠', 20), ('鄭運鵬', 19), ('林楚茵', 19), ('呂玉玲', 19), ('張國明', 19), ('張惇涵', 16), ('林奕華', 15), ('戴瑋姍', 15), ('郭彥均', 15), ('陳秀熙', 14), ('林智堅', 14), ('林秉樞', 14), ('王婉諭', 14), ('邱臣遠', 13), ('江啟臣', 13), ('高登', 13), ('蔡其昌', 13), ('于北辰', 13), ('蔡適應', 12), ('易俊宏', 12), ('趙少康', 12), ('鄭文燦', 12), ('曾梓展', 12), ('許甫', 12), ('蘇紫雲', 12), ('蘇巧慧', 12), ('周玉蔻', 11), ('柯建銘', 11), ('邱奕勝', 11), ('陳隆翔', 11), ('魯明哲', 11), ('蔡壁如', 11), ('羅秉成', 10), ('李明政', 10), ('曾銘宗', 10), ('林右昌', 10), ('王任賢', 10), ('孫健萍', 10), ('王定宇', 10), ('卓冠廷', 9), ('黃健庭', 9), ('高涌誠', 9), ('林靜儀', 9), ('張國政', 9), ('林姿妙', 9), ('李永得', 9), ('林應然', 8), ('陳偉杰', 8), ('葛利歐', 8), ('恩恩爸', 8), ('林莞茜', 8), ('梁文傑', 8), ('宋楚瑜', 8), ('邢泰釗', 8), ('李登輝', 8), ('李明哲', 8), ('陳文政', 8), ('鍾佳濱', 8), ('黃建賢', 8), ('賴清德', 8), ('劉和然', 8), ('陳柏惟', 8), ('郭董', 8), ('游錫堃', 7), ('林錫耀', 7), ('黃景泰', 7), ('萬美玲', 7), ('洪孟楷', 7), ('溫朗東', 7), ('李昆澤', 7), ('周春米', 7), ('顏寬恆', 7), ('林炳存', 7), ('柳采葳', 7), ('杜奕瑾', 7), ('蔣介石', 7), ('楊志良', 7), ('郭台銘', 7), ('莫德納', 6), ('羅致政', 6), ('陳椒華', 6), ('陳博淵', 6), ('鄭朝方', 6), ('勞倫契克', 6), ('趙介佑', 6), ('江惠民', 6), ('江肇國', 6), ('林思銘', 6), ('鄭正鈐', 6), ('岸田文雄', 6), ('王立任', 6), ('賴秋媚', 6), ('黃高彬', 6), ('黃亭偉', 6), ('黃捷', 6), ('吳宗憲', 6), ('宋正一', 6), ('劉士州', 6), ('黃福雄', 6), ('顏清標', 6), ('許家睿', 6), ('黃韋鈞', 5), ('陳乃瑜', 5), ('梁晨', 5), ('黃彩玲', 5), ('蔡清祥', 5), ('劍青', 5), ('蕭行凱', 5), ('蔡易餘', 5), ('岸田', 5), ('賴香伶', 5), ('高虹安', 5), ('李秉穎', 5), ('拜登', 5), ('陳其邁', 5), ('安倍', 5), ('川普', 5), ('布希', 5), ('張榮發', 5), ('費鴻泰', 5), ('張凱鈞', 5), ('歐江安', 5), ('布林肯', 5), ('徐志榮', 5), ('陳世凱', 5), ('林耕仁', 5), ('張之豪', 5), ('林俊憲', 5), ('侯家軍', 4), ('余苑綺', 4), ('李亞萍', 4), ('翁震州', 4), ('彭一書', 4), ('葉啟洲', 4), ('林為洲', 4), ('烏克蘭', 4), ('黎榮章', 4), ('林清淇', 4), ('令狐榮達', 4), ('李大維', 4), ('李德維', 4), ('葉毓蘭', 4), ('陳子瑜', 4), ('張博洋', 4), ('田文雄', 4), ('黃呂錦茹', 4), ('鄭照新', 4), ('張恒嘉', 4), ('孫文', 4), ('陳吉仲', 4), ('蔡炳坤', 4), ('王正嘉', 4), ('徐國勇', 4), ('施信如', 4), ('周江杰', 4), ('莊青一', 4), ('張宏林', 4), ('謝佩芬', 4), ('顏寬恒', 4), ('高淑真', 4), ('鄧振中', 4), ('王閔生', 4), ('安藤忠雄', 4), ('林飛帆', 4), ('沈慧虹', 4), ('黃心華', 3), ('李宇翔', 3), ('吳亞蓁', 3), ('山田摩衣', 3), ('黃琳', 3), ('林秉宥', 3), ('陳建仁', 3), ('王世堅', 3), ('邱國正', 3), ('博塔文', 3), ('斯洛伐克', 3)]
即時|[('陳時中', 90), ('汪小菲', 74), ('馬可仕', 67), ('葛斯齊', 44), ('羅智強', 40), ('蔡英文', 39), ('柯文哲', 38), ('蒲亭', 35), ('朱立倫', 32), ('呂忠翰', 31), ('林志玲', 30), ('陳苾暐', 29), ('納豆', 29), ('張善政', 27), ('連千毅', 25), ('郭婞淳', 23), ('侯友宜', 22), ('澤倫斯基', 22), ('李鴻鈞', 22), ('梓梓', 21), ('大S', 21), ('吳釗燮', 20), ('陳雅雲', 19), ('樂天', 18), ('張志浩', 18), ('蘇貞昌', 18), ('范米特', 18), ('林莞茜', 17), ('沈慧虹', 17), ('黃珊珊', 17), ('曾莞婷', 16), ('林智堅', 16), ('郭俊麟', 16), ('唐綺陽', 16), ('拜登', 16), ('江宏傑', 15), ('林依晨', 15), ('郭彥均', 15), ('王祖賢', 14), ('林佳辰', 14), ('張惇涵', 14), ('張蘭', 14), ('楊子賢', 14), ('朱雲豪', 14), ('丘昌榮', 13), ('陳偉華', 13), ('詹鎰睿', 13), ('高登', 13), ('莊詠鈞', 13), ('小璐', 13), ('習近平', 13), ('桑尼', 13), ('韓素希', 12), ('楊謹華', 12), ('楊穎軒', 12), ('林佳龍', 12), ('季芹', 12), ('王思聰', 12), ('黃啟嘉', 12), ('李惠婷', 12), ('陳珮瑜', 12), ('鍾明軒', 12), ('馬克宏', 12), ('胡瓏貿', 12), ('王心凌', 12), ('喬伊斯', 12), ('金泰梨', 11), ('吳姍儒', 11), ('林奕華', 11), ('陳隆翔', 11), ('瀨昆妮', 11), ('李家超', 11), ('杜特蒂', 11), ('長瀨昆妮', 11), ('張穎穎', 11), ('李家瑞', 11), ('蘇建文', 11), ('潘毅', 10), ('昆凌', 10), ('高國華', 10), ('宋家豪', 10), ('王仁甫', 10), ('戴普', 10), ('宋仲基', 10), ('鄭又瑋', 10), ('賴琳恩', 10), ('張淑晶', 10), ('杜魯道', 10), ('林暉閔', 10), ('楊敬敏', 10), ('太陽', 10), ('吳念庭', 10), ('張麗善', 10), ('謝依霖', 10), ('吳沁婕', 9), ('林靖凱', 9), ('江少慶', 9), ('鄭運鵬', 9), ('羅志祥', 9), ('文在寅', 9), ('李永得', 9), ('王勝偉', 9), ('林穎孟', 9), ('王力宏', 9), ('高涌誠', 9), ('張嘉哲', 9), ('許甫', 9), ('羅貝多', 9), ('劉伊心', 9), ('孫生', 9), ('鄧福如', 9), ('魯拉', 9), ('白冰冰', 9), ('艾宸', 9), ('徐巧芯', 9), ('亞歷山大', 9), ('宋慧喬', 9), ('陳嘉緯', 9), ('蔡康永', 9), ('范國宸', 9), ('錢薇娟', 9), ('李俊昊', 8), ('具俊曄', 8), ('劉在錫', 8), ('尹錫悅', 8), ('周淑萍', 8), ('宋楚瑜', 8), ('蔡清祥', 8), ('蔡鍾協', 8), ('卡梅辛', 8), ('岸田文雄', 8), ('王婉諭', 8), ('塔克', 8), ('梁云菲', 8), ('林威助', 8), ('林益全', 8), ('詹長權', 7), ('林泓育', 7), ('曾豪駒', 7), ('徐大寶', 7), ('陳吉仲', 7), ('張宗憲', 7), ('陳智菡', 7), ('翁茂鍾', 7), ('賴品妤', 7), ('柯建銘', 7), ('鄭文燦', 7), ('周天成', 7), ('韓瑜', 7), ('李克強', 7), ('郭佩蓉', 7), ('溫朗東', 7), ('張瀞云', 7), ('御寺雪', 7), ('阿苒', 7), ('特拉斯', 7), ('黃新皓', 7), ('寇世勳', 7), ('崔佩儀', 7), ('洪寶川', 7), ('達克沃絲', 7), ('吳鳳', 7), ('苗可麗', 7), ('戴培峰', 7), ('李宗賢', 6), ('梁家榮', 6), ('楊植斗', 6), ('孫唯容', 6), ('徐熙媛', 6), ('曹世鎬', 6), ('林義傑', 6), ('孫一寧', 6), ('索沙', 6), ('艾思凱', 6), ('賈永婕', 6), ('王子維', 6), ('哈莉瑪', 6), ('九宮格', 6), ('王定宇', 6), ('蘇建榮', 6), ('陳金鋒', 6), ('柯震東', 6), ('陳國昌', 6), ('趙介佑', 6), ('王敏淳', 6), ('岬奈奈美', 6), ('江惠民', 6), ('邢泰釗', 6), ('阿果', 6), ('李昆澤', 6), ('洪榮宏', 6), ('薩拉', 6), ('林鄭月娥', 6), ('葉毓蘭', 6), ('林思銘', 6), ('波諾', 6), ('Janet', 6), ('陳美鳳', 6), ('王毅', 6), ('Brown', 6)]
娛樂|[('汪小菲', 235), ('葛斯齊', 100), ('張穎穎', 90), ('納豆', 56), ('戴普', 56), ('大S', 39), ('林襄', 37), ('連千毅', 37), ('張蘭', 36), ('陳文茜', 33), ('吳宗憲', 32), ('楊穎軒', 31), ('全智賢', 31), ('長瀨昆妮', 30), ('朴秉恩', 28), ('陳妍希', 27), ('強尼', 27), ('黃曉明', 26), ('張雅琴', 25), ('阿雅', 24), ('卡蜜兒', 24), ('梁詠琪', 22), ('徐睿知', 22), ('波特王', 22), ('許藍方', 21), ('江宏傑', 21), ('梓梓', 21), ('林志玲', 21), ('唐玲', 21), ('陳曉', 20), ('陳怡叡', 20), ('奚夢瑤', 20), ('阿Sa', 20), ('王祖賢', 19), ('詹鎰睿', 19), ('婉婷', 19), ('熊霓', 19), ('馬東石', 18), ('昆凌', 17), ('謝忻', 17), ('柯震東', 17), ('吳姍儒', 17), ('許雅鈞', 17), ('阿嬌', 17), ('黃琳', 16), ('金剛', 16), ('安柏赫德', 16), ('安珀', 16), ('福原愛', 15), ('具俊曄', 15), ('郭采潔', 15), ('吳心緹', 15), ('蔡淑臻', 14), ('吳辰君', 14), ('王心凌', 14), ('徐恩', 13), ('瀨昆妮', 13), ('葉政勳', 13), ('吳慷仁', 13), ('沈玉琳', 13), ('白雲', 13), ('良山兄', 13), ('阿翰', 13), ('安柏', 13), ('苗可麗', 13), ('彭佳慧', 12), ('陳沂', 12), ('楊繡惠', 12), ('林佳辰', 12), ('朱琦郁', 12), ('陳伊', 12), ('釋小龍', 12), ('秀智', 11), ('徐佳瑩', 11), ('楊冪', 11), ('老蕭', 11), ('楊銘威', 11), ('安以軒', 11), ('李優', 11), ('廖麗芳', 11), ('晏柔中', 11), ('林莎', 10), ('艾姬', 10), ('簡嘉芸', 10), ('張嘉哲', 10), ('賴琳恩', 10), ('黃心娣', 10), ('迪士尼', 10), ('何守正', 10), ('艾宸', 10), ('基尼', 10), ('李妍憬', 10), ('張凱娸', 10), ('琳妲', 10), ('張娜拉', 10), ('羅志祥', 9), ('李芷婷', 9), ('楊謹華', 9), ('蔣承縉', 9), ('劉芒', 9), ('曹西平', 9), ('鍾怡婷', 9), ('Toyz', 9), ('徐熙媛', 9), ('賈永婕', 9), ('周曉涵', 9), ('陳冠希', 9), ('王俐人', 9), ('謝薇安', 9), ('黃子佼', 9), ('何猷君', 9), ('蔡允潔', 9), ('胡宇威', 9), ('徐乃麟', 9), ('朴信惠', 9), ('崔泰俊', 9), ('利菁', 9), ('潘綱大', 9), ('歐漢聲', 9), ('林采緹', 9), ('伊藤舞雪', 9), ('張郁婕', 8), ('朴珍榮', 8), ('楊丞琳', 8), ('蔡鍾協', 8), ('陳零九', 8), ('003', 8), ('王宥忻', 8), ('紀卜心', 8), ('蕭敬騰', 8), ('藍星蕾', 8), ('陳時中', 8), ('伊能靜', 8), ('Melody', 8), ('孟耿如', 8), ('陳珊妮', 8), ('鍾楚紅', 8), ('曾沛慈', 8), ('謝和弦', 8), ('黃大米', 8), ('李準基', 8), ('周興哲', 8), ('潘瑋柏', 8), ('宣云', 8), ('孟若羽', 8), ('金慧峻', 7), ('阿翔', 7), ('金高銀', 7), ('蕭涵云', 7), ('Joeman', 7), ('趙麗穎', 7), ('林青霞', 7), ('宋仲基', 7), ('韓瑜', 7), ('張瀞云', 7), ('張志浩', 7), ('曾愷玹', 7), ('王少偉', 7), ('哈利', 7), ('希希', 7), ('鄭伊健', 7), ('蕾拉', 7), ('王偉忠', 7), ('郭紹源', 7), ('蔡阿嘎', 7), ('金宇彬', 7), ('李相燁', 7), ('周子翔', 7), ('巴比', 7), ('徐玄振', 7), ('穆希瓦拉', 7), ('朱芯儀', 7), ('吳夢夢', 7), ('章子怡', 7), ('賈靜雯', 7), ('林依晨', 7), ('樂天', 7), ('吳卓源', 6), ('張伍', 6), ('莫允雯', 6), ('王敏淳', 6), ('岬奈奈美', 6), ('洪榮宏', 6), ('鄧福如', 6), ('張香香', 6), ('邱鋒澤', 6), ('郭佩蓉', 6), ('曾敬驊', 6), ('李荷妮', 6), ('邱宇辰', 6), ('藍鈞天', 6), ('熙媛', 6), ('安希', 6), ('陳雅雲', 6), ('辛尤里', 6), ('袁曼軒', 6), ('李佳薇', 6), ('史哲', 6), ('伍佰', 6), ('吳亦凡', 6)]
新奇|[('鍾怡婷', 42), ('張志浩', 39), ('詹鎰睿', 34), ('高敏敏', 33), ('李惠婷', 31), ('潘毅', 27), ('陳雅雲', 26), ('賴禹妡', 24), ('林楷傑', 23), ('陳珮瑜', 22), ('戴普', 18), ('張嘉哲', 17), ('波特王', 11), ('王祖賢', 10), ('李芷婷', 9), ('郭佩蓉', 9), ('劉芒', 9), ('漢堡王', 8), ('林襄', 8), ('林聰明', 8), ('003', 8), ('迪士尼', 8), ('中華', 8), ('沈采穎', 8), ('Joeman', 7), ('陳冠希', 7), ('希希', 7), ('普里西拉', 7), ('賈靜雯', 7), ('強尼', 7), ('鄧美慧', 6), ('葛斯克', 6), ('安希', 6), ('辛尤里', 6), ('吳鳳', 6), ('周慧敏', 6), ('陳鈺昕', 6), ('黃韻文', 5), ('麥當勞', 5), ('周淑萍', 5), ('周曉涵', 5), ('紀卜心', 5), ('安柏', 5), ('千千', 5), ('郭台銘', 4), ('艾菲爾', 4), ('王力宏', 4), ('Andy', 4), ('李多惠', 4), ('川端步', 4), ('林志玲', 4), ('邱南昌', 4), ('葉君璋', 4), ('安柏赫德', 4), ('江守山', 4), ('陳伊', 4), ('郭董', 4), ('謝忻', 4), ('楓浜', 4), ('鍾文雄', 4), ('查理', 3), ('王宥鈞', 3), ('Toyz', 3), ('蘇一峰', 3), ('安娜貝斯', 3), ('山田一侍', 3), ('艾宸', 3), ('Bari', 3), ('葉式', 3), ('顏清標', 3), ('夏子雯', 3), ('白井良', 3), ('鄭家純', 3), ('馬吉', 3), ('梁社漢', 3), ('大谷', 2), ('Apple', 2), ('李智凱', 2), ('劉怡里', 2), ('林智群', 2), ('宮崎駿', 2), ('雷克萊爾頓', 2), ('安娜貝絲', 2), ('基尼', 2), ('圤智雨', 2), ('智雨', 2), ('頂呱呱', 2), ('翁梓華', 2), ('林青霞', 2), ('林莞茜', 2), ('張哲生', 2), ('林天佑', 2), ('阿翰', 2), ('黃高彬', 2), ('陳之漢', 2), ('葉總', 2), ('詹姆士', 2), ('安珀赫德', 2), ('卡蜜兒瓦斯奎茲', 2), ('凱特摩絲', 2), ('A芷婷', 1), ('阿美莉卡', 1), ('霍奇爾戈梅茲', 1), ('大谷翔平', 1), ('林威辰', 1), ('Overboard!', 1), ('BrokenR', 1), ('九面', 1), ('百億', 1), ('九妹', 1), ('沙朗', 1), ('力宏敢', 1), ('羅智祥', 1), ('王傑', 1), ('陳珮', 1), ('屈臣氏', 1), ('雅雲', 1), ('廖明毅', 1), ('盧廣仲', 1), ('林士峰', 1), ('士峰', 1), ('張嘉航', 1), ('皮航', 1), ('下垂', 1), ('舒培', 1), ('秦舒培', 1), ('陳時中', 1), ('PercyJackson&theOlympians', 1), ('沃克斯科貝爾', 1), ('羊男格羅佛', 1), ('AryanSimhadri', 1), ('LeahSavaJeffries', 1), ('李建宗', 1), ('周杰倫', 1), ('軒姐宸妹', 1), ('大麥克', 1), ('祖克柏', 1), ('林立', 1), ('PO', 1), ('林鳳營', 1), ('楊穎軒', 1), ('志浩', 1), ('吳睿學', 1), ('倪浩軒', 1), ('白沙屯', 1), ('林襄E', 1), ('馬東石', 1), ('張美', 1), ('冨樫義博', 1), ('蘇慧倫', 1), ('丁國琳', 1), ('陳美鳳', 1), ('方岑', 1), ('戈偉如', 1), ('況明潔', 1), ('陳子璇', 1), ('蕭記', 1), ('永味津', 1), ('曾敬德', 1), ('林楷傑花', 1), ('呂淑珍', 1), ('喬瑟夫', 1), ('彭昱凱', 1), ('木曜四', 1), ('阿凱', 1), ('張勵德', 1), ('軒姐宸', 1), ('董至成', 1), ('白冰冰', 1), ('林威助', 1), ('林智勝', 1), ('吳東融', 1), ('威助', 1), ('熊霓', 1), ('楊登嵙', 1), ('摩根特里梅因', 1), ('范瑋琪', 1), ('小孟', 1), ('馬田', 1), ('王心凌', 1), ('NOWnews', 1), ('星巴克', 1), ('Disney', 1), ('安珀', 1), ('林卲穎', 1), ('孫唯容', 1), ('柯南', 1), ('伊梓帆', 1), ('鄭麗君', 1), ('湯姆克魯斯', 1), ('好市多', 1), ('吉伯特', 1), ('標太郎', 1)]
